Прибор: ;Hydra-L (01); ; Интервал: ;2023-07-11 19:19:00; / ;2023-07-17 19:19:00;
Date;BME280_temp;BME280_pressure;BME280_humidity;
2023-07-12 23:00:39;26.37;740.71;38.11;
2023-07-12 23:01:39;26.41;740.7;38.06;
2023-07-12 23:02:39;26.38;740.71;38.1;
2023-07-12 23:03:39;26.35;740.71;38.16;
2023-07-12 23:04:39;26.37;740.72;38.13;
2023-07-12 23:05:39;26.4;740.72;38.07;
2023-07-12 23:06:40;26.38;740.72;38.1;
2023-07-12 23:07:40;26.36;740.72;38.18;
2023-07-12 23:08:39;26.39;740.7;38.12;
2023-07-12 23:09:39;26.42;740.73;38.05;
2023-07-12 23:10:39;26.4;740.75;38.1;
2023-07-12 23:11:39;26.35;740.72;38.16;
2023-07-12 23:12:39;26.34;740.73;38.2;
2023-07-12 23:13:39;26.38;740.74;38.16;
2023-07-12 23:14:39;26.37;740.71;38.14;
2023-07-12 23:15:39;26.34;740.73;38.23;
2023-07-12 23:16:39;26.35;740.71;38.24;
2023-07-12 23:17:39;26.35;740.7;38.23;
2023-07-12 23:18:39;26.34;740.67;38.24;
2023-07-12 23:19:44;26.34;740.71;38.23;
2023-07-12 23:20:40;26.36;740.68;38.18;
2023-07-12 23:21:39;26.35;740.69;38.19;
2023-07-12 23:22:39;26.32;740.66;38.24;
2023-07-12 23:23:39;26.32;740.66;38.27;
2023-07-12 23:24:39;26.36;740.68;38.18;
2023-07-12 23:25:39;26.37;740.66;38.14;
2023-07-12 23:26:39;26.36;740.67;38.2;
2023-07-12 23:27:40;26.36;740.65;38.22;
2023-07-12 23:28:39;26.38;740.65;38.19;
2023-07-12 23:29:39;26.35;740.7;38.21;
2023-07-12 23:30:39;26.38;740.67;38.2;
2023-07-12 23:31:39;26.41;740.68;38.1;
2023-07-12 23:32:39;26.38;740.65;38.16;
2023-07-12 23:33:39;26.35;740.66;38.24;
2023-07-12 23:34:39;26.32;740.68;38.34;
2023-07-12 23:35:39;26.32;740.64;38.32;
2023-07-12 23:36:39;26.36;740.61;38.24;
2023-07-12 23:37:40;26.36;740.65;38.23;
2023-07-12 23:38:39;26.37;740.61;38.21;
2023-07-12 23:39:40;26.39;740.62;38.19;
2023-07-12 23:40:40;26.37;740.59;38.25;
2023-07-12 23:41:39;26.35;740.61;38.28;
2023-07-12 23:42:39;26.37;740.57;38.25;
2023-07-12 23:43:39;26.35;740.54;38.27;
2023-07-12 23:44:39;26.35;740.56;38.27;
2023-07-12 23:45:39;26.36;740.61;38.24;
2023-07-12 23:46:39;26.34;740.56;38.28;
2023-07-12 23:47:40;26.35;740.53;38.25;
2023-07-12 23:48:39;26.38;740.5;38.2;
2023-07-12 23:49:39;26.35;740.52;38.23;
2023-07-12 23:50:39;26.33;740.52;38.31;
2023-07-12 23:51:39;26.32;740.51;38.33;
2023-07-12 23:52:39;26.31;740.43;38.31;
2023-07-12 23:53:39;26.34;740.43;38.3;
2023-07-12 23:54:39;26.34;740.44;38.27;
2023-07-12 23:55:39;26.33;740.48;38.32;
2023-07-12 23:56:39;26.35;740.47;38.33;
2023-07-12 23:57:39;26.36;740.49;38.33;
2023-07-12 23:58:39;26.33;740.47;38.35;
2023-07-12 23:59:39;26.34;740.43;38.31;
2023-07-13 00:00:39;26.35;740.46;38.23;
2023-07-13 00:01:39;26.35;740.46;38.26;
2023-07-13 00:02:39;26.34;740.45;38.28;
2023-07-13 00:03:39;26.32;740.41;38.33;
2023-07-13 00:04:39;26.31;740.43;38.31;
2023-07-13 00:05:39;26.32;740.43;38.38;
2023-07-13 00:06:39;26.31;740.38;38.39;
2023-07-13 00:07:39;26.31;740.44;38.37;
2023-07-13 00:08:39;26.3;740.45;38.39;
2023-07-13 00:09:39;26.31;740.43;38.33;
2023-07-13 00:10:39;26.31;740.42;38.33;
2023-07-13 00:11:39;26.29;740.41;38.4;
2023-07-13 00:12:39;26.31;740.45;38.37;
2023-07-13 00:13:39;26.31;740.43;38.37;
2023-07-13 00:14:39;26.29;740.4;38.41;
2023-07-13 00:15:39;26.32;740.38;38.34;
2023-07-13 00:16:39;26.32;740.42;38.36;
2023-07-13 00:17:39;26.31;740.4;38.37;
2023-07-13 00:18:39;26.33;740.42;38.35;
2023-07-13 00:19:39;26.31;740.41;38.39;
2023-07-13 00:20:39;26.32;740.4;38.33;
2023-07-13 00:21:39;26.32;740.38;38.36;
2023-07-13 00:22:39;26.32;740.39;38.35;
2023-07-13 00:23:39;26.31;740.39;38.39;
2023-07-13 00:24:39;26.32;740.4;38.38;
2023-07-13 00:25:39;26.32;740.42;38.39;
2023-07-13 00:26:39;26.32;740.37;38.41;
2023-07-13 00:27:39;26.32;740.38;38.39;
2023-07-13 00:28:39;26.31;740.37;38.4;
2023-07-13 00:29:39;26.32;740.38;38.37;
2023-07-13 00:30:39;26.32;740.38;38.34;
2023-07-13 00:31:39;26.29;740.34;38.39;
2023-07-13 00:32:39;26.32;740.34;38.35;
2023-07-13 00:33:39;26.32;740.36;38.36;
2023-07-13 00:34:39;26.3;740.35;38.39;
2023-07-13 00:35:39;26.29;740.35;38.39;
2023-07-13 00:36:39;26.29;740.32;38.42;
2023-07-13 00:37:39;26.3;740.34;38.37;
2023-07-13 00:38:39;26.32;740.34;38.33;
2023-07-13 00:39:39;26.31;740.36;38.35;
2023-07-13 00:40:39;26.28;740.34;38.39;
2023-07-13 00:41:39;26.29;740.36;38.38;
2023-07-13 00:42:40;26.29;740.34;38.38;
2023-07-13 00:43:39;26.31;740.32;38.36;
2023-07-13 00:44:39;26.34;740.36;38.32;
2023-07-13 00:45:40;26.32;740.33;38.35;
2023-07-13 00:46:40;26.33;740.35;38.3;
2023-07-13 00:47:39;26.32;740.35;38.34;
2023-07-13 00:48:40;26.29;740.31;38.36;
2023-07-13 00:49:39;26.3;740.32;38.33;
2023-07-13 00:50:39;26.28;740.36;38.36;
2023-07-13 00:51:39;26.31;740.35;38.32;
2023-07-13 00:52:39;26.33;740.34;38.27;
2023-07-13 00:53:39;26.33;740.36;38.26;
2023-07-13 00:54:39;26.29;740.34;38.36;
2023-07-13 00:55:41;26.3;740.34;38.35;
2023-07-13 00:56:39;26.3;740.31;38.37;
2023-07-13 00:57:39;26.32;740.33;38.32;
2023-07-13 00:58:39;26.29;740.31;38.36;
2023-07-13 00:59:39;26.29;740.32;38.33;
2023-07-13 01:00:40;26.27;740.36;38.37;
2023-07-13 01:01:39;26.27;740.34;38.38;
2023-07-13 01:02:39;26.28;740.35;38.34;
2023-07-13 01:03:39;26.27;740.34;38.34;
2023-07-13 01:04:39;26.32;740.35;38.29;
2023-07-13 01:05:39;26.29;740.33;38.31;
2023-07-13 01:06:39;26.27;740.36;38.37;
2023-07-13 01:07:40;26.3;740.32;38.29;
2023-07-13 01:08:39;26.27;740.31;38.38;
2023-07-13 01:09:39;26.32;740.31;38.27;
2023-07-13 01:10:39;26.3;740.34;38.26;
2023-07-13 01:11:39;26.28;740.33;38.3;
2023-07-13 01:12:40;26.26;740.31;38.34;
2023-07-13 01:13:39;26.25;740.29;38.34;
2023-07-13 01:14:39;26.24;740.34;38.38;
2023-07-13 01:15:39;26.23;740.32;38.45;
2023-07-13 01:16:39;26.26;740.32;38.38;
2023-07-13 01:17:39;26.23;740.29;38.41;
2023-07-13 01:18:40;26.25;740.28;38.35;
2023-07-13 01:19:39;26.26;740.28;38.32;
2023-07-13 01:20:39;26.28;740.28;38.26;
2023-07-13 01:21:39;26.26;740.26;38.3;
2023-07-13 01:22:40;26.24;740.28;38.35;
2023-07-13 01:23:39;26.24;740.23;38.28;
2023-07-13 01:24:39;26.22;740.23;38.33;
2023-07-13 01:25:39;26.23;740.25;38.3;
2023-07-13 01:26:39;26.25;740.23;38.24;
2023-07-13 01:27:40;26.26;740.22;38.22;
2023-07-13 01:28:39;26.26;740.21;38.22;
2023-07-13 01:29:39;26.23;740.19;38.27;
2023-07-13 01:30:39;26.26;740.2;38.27;
2023-07-13 01:31:39;26.25;740.16;38.28;
2023-07-13 01:32:39;26.26;740.18;38.32;
2023-07-13 01:33:39;26.26;740.17;38.3;
2023-07-13 01:34:39;26.24;740.17;38.32;
2023-07-13 01:35:39;26.24;740.15;38.3;
2023-07-13 01:36:39;26.25;740.17;38.29;
2023-07-13 01:37:39;26.24;740.15;38.32;
2023-07-13 01:38:39;26.26;740.15;38.26;
2023-07-13 01:39:39;26.23;740.18;38.33;
2023-07-13 01:40:39;26.24;740.17;38.35;
2023-07-13 01:41:39;26.24;740.17;38.35;
2023-07-13 01:42:39;26.23;740.2;38.37;
2023-07-13 01:43:39;26.24;740.2;38.36;
2023-07-13 01:44:39;26.27;740.21;38.31;
2023-07-13 01:45:39;26.28;740.21;38.27;
2023-07-13 01:46:40;26.27;740.24;38.29;
2023-07-13 01:47:39;26.26;740.24;38.31;
2023-07-13 01:48:39;26.24;740.24;38.37;
2023-07-13 01:49:39;26.26;740.26;38.33;
2023-07-13 01:50:39;26.26;740.26;38.32;
2023-07-13 01:51:39;26.22;740.28;38.38;
2023-07-13 01:52:39;26.21;740.33;38.38;
2023-07-13 01:53:39;26.23;740.34;38.32;
2023-07-13 01:54:39;26.22;740.34;38.35;
2023-07-13 01:55:39;26.25;740.37;38.3;
2023-07-13 01:56:39;26.24;740.39;38.32;
2023-07-13 01:57:39;26.23;740.37;38.31;
2023-07-13 01:58:39;26.22;740.38;38.37;
2023-07-13 01:59:39;26.24;740.34;38.34;
2023-07-13 02:00:39;26.23;740.36;38.35;
2023-07-13 02:01:39;26.22;740.36;38.38;
2023-07-13 02:02:39;26.23;740.35;38.34;
2023-07-13 02:03:39;26.21;740.35;38.37;
2023-07-13 02:04:39;26.22;740.33;38.3;
2023-07-13 02:05:39;26.21;740.32;38.33;
2023-07-13 02:06:39;26.21;740.31;38.32;
2023-07-13 02:07:40;26.22;740.34;38.28;
2023-07-13 02:08:39;26.23;740.33;38.28;
2023-07-13 02:09:39;26.23;740.35;38.27;
2023-07-13 02:10:39;26.24;740.32;38.24;
2023-07-13 02:11:39;26.25;740.31;38.22;
2023-07-13 02:12:39;26.23;740.33;38.26;
2023-07-13 02:13:39;26.21;740.32;38.29;
2023-07-13 02:14:39;26.19;740.34;38.33;
2023-07-13 02:15:39;26.2;740.34;38.3;
2023-07-13 02:16:39;26.19;740.34;38.31;
2023-07-13 02:17:39;26.19;740.34;38.3;
2023-07-13 02:18:39;26.22;740.32;38.23;
2023-07-13 02:19:39;26.22;740.33;38.25;
2023-07-13 02:20:39;26.21;740.32;38.28;
2023-07-13 02:21:39;26.22;740.3;38.32;
2023-07-13 02:22:39;26.24;740.32;38.28;
2023-07-13 02:23:39;26.21;740.32;38.25;
2023-07-13 02:24:39;26.21;740.32;38.22;
2023-07-13 02:25:39;26.22;740.28;38.19;
2023-07-13 02:26:39;26.23;740.28;38.14;
2023-07-13 02:27:40;26.19;740.26;38.24;
2023-07-13 02:28:39;26.18;740.27;38.24;
2023-07-13 02:29:39;26.21;740.28;38.2;
2023-07-13 02:30:39;26.21;740.27;38.19;
2023-07-13 02:31:39;26.25;740.25;38.13;
2023-07-13 02:32:39;26.21;740.26;38.2;
2023-07-13 02:33:39;26.21;740.27;38.19;
2023-07-13 02:34:39;26.21;740.24;38.19;
2023-07-13 02:35:39;26.24;740.29;38.15;
2023-07-13 02:36:39;26.26;740.27;38.09;
2023-07-13 02:37:40;26.23;740.3;38.12;
2023-07-13 02:38:39;26.23;740.28;38.15;
2023-07-13 02:39:39;26.21;740.25;38.2;
2023-07-13 02:40:39;26.22;740.26;38.17;
2023-07-13 02:41:39;26.21;740.27;38.19;
2023-07-13 02:42:39;26.25;740.23;38.12;
2023-07-13 02:43:39;26.24;740.22;38.11;
2023-07-13 02:44:39;26.23;740.21;38.15;
2023-07-13 02:45:39;26.22;740.24;38.2;
2023-07-13 02:46:39;26.21;740.23;38.19;
2023-07-13 02:47:39;26.22;740.25;38.17;
2023-07-13 02:48:39;26.26;740.26;38.09;
2023-07-13 02:49:39;26.22;740.25;38.15;
2023-07-13 02:50:39;26.24;740.28;38.11;
2023-07-13 02:51:39;26.26;740.25;38.05;
2023-07-13 02:52:39;26.25;740.25;38.05;
2023-07-13 02:53:39;26.25;740.27;38.07;
2023-07-13 02:54:39;26.24;740.25;38.09;
2023-07-13 02:55:39;26.23;740.25;38.06;
2023-07-13 02:56:39;26.23;740.22;38.07;
2023-07-13 02:57:39;26.19;740.24;38.14;
2023-07-13 02:58:39;26.23;740.25;38.1;
2023-07-13 02:59:39;26.22;740.23;38.08;
2023-07-13 03:00:39;26.21;740.24;38.11;
2023-07-13 03:01:39;26.23;740.25;38.07;
2023-07-13 03:02:39;26.26;740.27;38.04;
2023-07-13 03:03:39;26.26;740.23;38.02;
2023-07-13 03:04:39;26.22;740.23;38.09;
2023-07-13 03:05:39;26.23;740.21;38.07;
2023-07-13 03:06:39;26.2;740.24;38.12;
2023-07-13 03:07:40;26.19;740.23;38.11;
2023-07-13 03:08:39;26.2;740.22;38.11;
2023-07-13 03:09:39;26.22;740.22;38.09;
2023-07-13 03:10:39;26.21;740.23;38.06;
2023-07-13 03:11:39;26.2;740.21;38.08;
2023-07-13 03:12:39;26.24;740.22;38.02;
2023-07-13 03:13:39;26.24;740.2;38.03;
2023-07-13 03:14:39;26.23;740.2;38.03;
2023-07-13 03:15:39;26.21;740.2;38.02;
2023-07-13 03:16:42;26.21;740.21;38.04;
2023-07-13 03:17:39;26.21;740.23;38.05;
2023-07-13 03:18:39;26.19;740.18;38.09;
2023-07-13 03:19:39;26.21;740.2;38.06;
2023-07-13 03:20:39;26.17;740.2;38.07;
2023-07-13 03:21:39;26.18;740.22;38.11;
2023-07-13 03:22:39;26.2;740.19;38.06;
2023-07-13 03:23:39;26.19;740.17;38.08;
2023-07-13 03:24:39;26.19;740.18;38.1;
2023-07-13 03:25:39;26.2;740.13;38.09;
2023-07-13 03:26:39;26.19;740.17;38.07;
2023-07-13 03:27:39;26.18;740.18;38.07;
2023-07-13 03:28:39;26.21;740.17;38.02;
2023-07-13 03:29:39;26.19;740.17;38.04;
2023-07-13 03:30:39;26.24;740.16;37.96;
2023-07-13 03:31:39;26.2;740.16;38.02;
2023-07-13 03:32:39;26.19;740.16;38.03;
2023-07-13 03:33:39;26.19;740.17;38.01;
2023-07-13 03:34:39;26.19;740.17;38.06;
2023-07-13 03:35:39;26.18;740.12;38.08;
2023-07-13 03:36:39;26.15;740.14;38.12;
2023-07-13 03:37:39;26.13;740.17;38.16;
2023-07-13 03:38:39;26.14;740.16;38.1;
2023-07-13 03:39:39;26.15;740.18;38.08;
2023-07-13 03:40:39;26.15;740.15;38.1;
2023-07-13 03:41:39;26.15;740.22;38.12;
2023-07-13 03:42:39;26.16;740.19;38.09;
2023-07-13 03:43:40;26.15;740.19;38.07;
2023-07-13 03:44:39;26.15;740.15;38.05;
2023-07-13 03:45:39;26.15;740.15;38.07;
2023-07-13 03:46:43;26.16;740.22;38.08;
2023-07-13 03:47:40;26.17;740.17;38.1;
2023-07-13 03:48:39;26.2;740.22;38.04;
2023-07-13 03:49:39;26.18;740.2;38.02;
2023-07-13 03:50:39;26.15;740.15;38.06;
2023-07-13 03:51:39;26.17;740.16;38;
2023-07-13 03:52:39;26.15;740.16;38.04;
2023-07-13 03:53:39;26.16;740.14;38;
2023-07-13 03:54:39;26.19;740.14;37.98;
2023-07-13 03:55:40;26.18;740.16;38.01;
2023-07-13 03:56:39;26.16;740.15;38.07;
2023-07-13 03:57:39;26.17;740.14;38.03;
2023-07-13 03:58:39;26.17;740.13;38.02;
2023-07-13 03:59:39;26.16;740.17;38.05;
2023-07-13 04:00:39;26.18;740.17;38.02;
2023-07-13 04:01:40;26.2;740.14;38;
2023-07-13 04:02:39;26.18;740.13;38.03;
2023-07-13 04:03:39;26.17;740.1;38.06;
2023-07-13 04:04:39;26.17;740.14;38.09;
2023-07-13 04:05:39;26.21;740.11;38;
2023-07-13 04:06:39;26.19;740.11;38;
2023-07-13 04:07:39;26.16;740.1;38.07;
2023-07-13 04:08:39;26.16;740.11;38.09;
2023-07-13 04:09:39;26.16;740.09;38.1;
2023-07-13 04:10:39;26.18;740.1;38.04;
2023-07-13 04:11:39;26.15;740.07;38.1;
2023-07-13 04:12:39;26.16;740.06;38.09;
2023-07-13 04:13:39;26.19;740.08;38.07;
2023-07-13 04:14:39;26.18;740.02;38.08;
2023-07-13 04:15:39;26.19;740.08;38.08;
2023-07-13 04:16:39;26.18;740.06;38.08;
2023-07-13 04:17:39;26.16;740.05;38.08;
2023-07-13 04:18:39;26.17;740.04;38.07;
2023-07-13 04:19:39;26.19;740.03;38.07;
2023-07-13 04:20:39;26.22;740.02;38;
2023-07-13 04:21:39;26.15;740.03;38.14;
2023-07-13 04:22:39;26.14;740.05;38.15;
2023-07-13 04:23:39;26.16;740.06;38.13;
2023-07-13 04:24:39;26.13;740.09;38.17;
2023-07-13 04:25:39;26.15;740.08;38.15;
2023-07-13 04:26:39;26.16;740.06;38.1;
2023-07-13 04:27:39;26.15;740.06;38.13;
2023-07-13 04:28:40;26.17;740.07;38.09;
2023-07-13 04:29:39;26.16;740.09;38.13;
2023-07-13 04:30:39;26.16;740.05;38.1;
2023-07-13 04:31:39;26.2;740.07;38.05;
2023-07-13 04:32:39;26.17;740.09;38.1;
2023-07-13 04:33:39;26.13;740.05;38.17;
2023-07-13 04:34:39;26.15;740.03;38.17;
2023-07-13 04:35:39;26.16;740.04;38.15;
2023-07-13 04:36:39;26.17;740.03;38.15;
2023-07-13 04:37:39;26.21;740.03;38.03;
2023-07-13 04:38:39;26.21;740.02;38.01;
2023-07-13 04:39:39;26.17;740.03;38.08;
2023-07-13 04:40:39;26.17;740.01;38.06;
2023-07-13 04:41:39;26.17;739.99;38.08;
2023-07-13 04:42:39;26.16;740.01;38.08;
2023-07-13 04:43:39;26.15;740.01;38.11;
2023-07-13 04:44:39;26.16;740.04;38.11;
2023-07-13 04:45:39;26.14;740.03;38.12;
2023-07-13 04:46:39;26.19;739.98;38.03;
2023-07-13 04:47:39;26.16;740.02;38.08;
2023-07-13 04:48:39;26.16;740;38.08;
2023-07-13 04:49:39;26.15;740.03;38.09;
2023-07-13 04:50:39;26.17;740;38.04;
2023-07-13 04:51:39;26.14;740.02;38.13;
2023-07-13 04:52:39;26.13;740.01;38.17;
2023-07-13 04:53:39;26.15;739.99;38.12;
2023-07-13 04:54:39;26.14;740.01;38.14;
2023-07-13 04:55:39;26.14;740.03;38.14;
2023-07-13 04:56:39;26.14;740;38.13;
2023-07-13 04:57:39;26.17;740.02;38.1;
2023-07-13 04:58:39;26.14;740;38.17;
2023-07-13 04:59:39;26.15;739.97;38.17;
2023-07-13 05:00:39;26.12;739.97;38.23;
2023-07-13 05:01:39;26.13;739.98;38.21;
2023-07-13 05:02:39;26.15;739.96;38.18;
2023-07-13 05:03:39;26.14;739.93;38.19;
2023-07-13 05:04:39;26.13;739.96;38.21;
2023-07-13 05:05:39;26.16;739.93;38.16;
2023-07-13 05:06:39;26.12;739.91;38.23;
2023-07-13 05:07:39;26.13;739.89;38.24;
2023-07-13 05:08:39;26.15;739.92;38.21;
2023-07-13 05:09:39;26.14;739.89;38.26;
2023-07-13 05:10:39;26.16;739.84;38.22;
2023-07-13 05:11:39;26.14;739.85;38.22;
2023-07-13 05:12:39;26.15;739.88;38.19;
2023-07-13 05:13:39;26.16;739.85;38.2;
2023-07-13 05:14:39;26.16;739.86;38.2;
2023-07-13 05:15:39;26.15;739.82;38.2;
2023-07-13 05:16:39;26.14;739.84;38.2;
2023-07-13 05:17:39;26.13;739.82;38.27;
2023-07-13 05:18:39;26.15;739.79;38.24;
2023-07-13 05:19:39;26.15;739.84;38.2;
2023-07-13 05:20:39;26.16;739.79;38.19;
2023-07-13 05:21:39;26.14;739.84;38.22;
2023-07-13 05:22:39;26.15;739.83;38.17;
2023-07-13 05:23:39;26.12;739.78;38.22;
2023-07-13 05:24:39;26.15;739.79;38.18;
2023-07-13 05:25:39;26.14;739.83;38.21;
2023-07-13 05:26:39;26.15;739.8;38.17;
2023-07-13 05:27:39;26.12;739.86;38.21;
2023-07-13 05:28:39;26.16;739.84;38.16;
2023-07-13 05:29:39;26.16;739.85;38.17;
2023-07-13 05:30:39;26.18;739.81;38.16;
2023-07-13 05:31:40;26.16;739.86;38.17;
2023-07-13 05:32:39;26.17;739.82;38.16;
2023-07-13 05:33:39;26.16;739.8;38.18;
2023-07-13 05:34:39;26.15;739.78;38.22;
2023-07-13 05:35:39;26.16;739.78;38.2;
2023-07-13 05:36:39;26.15;739.75;38.23;
2023-07-13 05:37:39;26.15;739.75;38.24;
2023-07-13 05:38:39;26.18;739.76;38.2;
2023-07-13 05:39:39;26.2;739.79;38.15;
2023-07-13 05:40:39;26.18;739.82;38.16;
2023-07-13 05:41:39;26.18;739.83;38.17;
2023-07-13 05:42:40;26.17;739.85;38.2;
2023-07-13 05:43:39;26.18;739.83;38.18;
2023-07-13 05:44:39;26.18;739.86;38.18;
2023-07-13 05:45:39;26.16;739.85;38.24;
2023-07-13 05:46:39;26.15;739.87;38.27;
2023-07-13 05:47:40;26.15;739.87;38.31;
2023-07-13 05:48:39;26.14;739.87;38.3;
2023-07-13 05:49:39;26.17;739.84;38.3;
2023-07-13 05:50:39;26.16;739.81;38.32;
2023-07-13 05:51:39;26.14;739.81;38.36;
2023-07-13 05:52:39;26.14;739.78;38.34;
2023-07-13 05:53:39;26.16;739.77;38.32;
2023-07-13 05:54:39;26.14;739.78;38.36;
2023-07-13 05:55:39;26.14;739.8;38.39;
2023-07-13 05:56:39;26.15;739.71;38.37;
2023-07-13 05:57:39;26.15;739.72;38.4;
2023-07-13 05:58:39;26.16;739.71;38.38;
2023-07-13 05:59:39;26.2;739.67;38.31;
2023-07-13 06:00:39;26.22;739.68;38.27;
2023-07-13 06:01:39;26.17;739.66;38.36;
2023-07-13 06:02:39;26.18;739.65;38.37;
2023-07-13 06:03:39;26.2;739.65;38.36;
2023-07-13 06:04:39;26.21;739.66;38.29;
2023-07-13 06:05:39;26.19;739.67;38.34;
2023-07-13 06:06:39;26.19;739.7;38.36;
2023-07-13 06:07:39;26.19;739.69;38.33;
2023-07-13 06:08:39;26.18;739.71;38.37;
2023-07-13 06:09:39;26.16;739.7;38.39;
2023-07-13 06:10:39;26.17;739.71;38.39;
2023-07-13 06:11:39;26.15;739.69;38.44;
2023-07-13 06:12:39;26.15;739.71;38.44;
2023-07-13 06:13:39;26.16;739.69;38.4;
2023-07-13 06:14:39;26.15;739.67;38.41;
2023-07-13 06:15:39;26.14;739.7;38.44;
2023-07-13 06:16:39;26.14;739.69;38.45;
2023-07-13 06:17:39;26.16;739.69;38.38;
2023-07-13 06:18:39;26.16;739.71;38.39;
2023-07-13 06:19:39;26.17;739.67;38.39;
2023-07-13 06:20:39;26.18;739.7;38.38;
2023-07-13 06:21:39;26.19;739.7;38.39;
2023-07-13 06:22:39;26.2;739.71;38.39;
2023-07-13 06:23:39;26.16;739.74;38.46;
2023-07-13 06:24:39;26.16;739.7;38.51;
2023-07-13 06:25:39;26.18;739.73;38.47;
2023-07-13 06:26:39;26.15;739.72;38.49;
2023-07-13 06:27:39;26.16;739.75;38.49;
2023-07-13 06:28:39;26.16;739.74;38.51;
2023-07-13 06:29:39;26.19;739.75;38.46;
2023-07-13 06:30:39;26.18;739.75;38.5;
2023-07-13 06:31:39;26.14;739.76;38.57;
2023-07-13 06:32:39;26.17;739.75;38.53;
2023-07-13 06:33:39;26.16;739.76;38.53;
2023-07-13 06:34:39;26.17;739.73;38.56;
2023-07-13 06:35:39;26.17;739.74;38.59;
2023-07-13 06:36:39;26.17;739.73;38.66;
2023-07-13 06:37:39;26.18;739.73;38.71;
2023-07-13 06:38:39;26.18;739.74;38.7;
2023-07-13 06:39:39;26.21;739.73;38.67;
2023-07-13 06:40:39;26.19;739.74;38.72;
2023-07-13 06:41:39;26.19;739.77;38.74;
2023-07-13 06:42:40;26.19;739.75;38.77;
2023-07-13 06:43:39;26.2;739.77;38.75;
2023-07-13 06:44:39;26.22;739.79;38.73;
2023-07-13 06:45:39;26.22;739.78;38.74;
2023-07-13 06:46:40;26.22;739.79;38.79;
2023-07-13 06:47:39;26.21;739.78;38.82;
2023-07-13 06:48:39;26.23;739.78;38.8;
2023-07-13 06:49:39;26.22;739.8;38.84;
2023-07-13 06:50:39;26.21;739.82;38.87;
2023-07-13 06:51:39;26.2;739.8;38.92;
2023-07-13 06:52:39;26.21;739.79;38.9;
2023-07-13 06:53:39;26.24;739.79;38.86;
2023-07-13 06:54:39;26.22;739.8;38.91;
2023-07-13 06:55:39;26.2;739.8;38.98;
2023-07-13 06:56:39;26.22;739.81;38.93;
2023-07-13 06:57:39;26.22;739.8;38.95;
2023-07-13 06:58:39;26.23;739.82;38.97;
2023-07-13 06:59:39;26.23;739.81;38.97;
2023-07-13 07:00:39;26.21;739.79;39.03;
2023-07-13 07:01:39;26.23;739.82;39.02;
2023-07-13 07:02:39;26.23;739.78;39.03;
2023-07-13 07:03:39;26.22;739.79;39.04;
2023-07-13 07:04:39;26.23;739.81;39.04;
2023-07-13 07:05:39;26.22;739.83;39.09;
2023-07-13 07:06:39;26.21;739.79;39.13;
2023-07-13 07:07:39;26.24;739.79;39.07;
2023-07-13 07:08:39;26.23;739.83;39.08;
2023-07-13 07:09:39;26.24;739.81;39.09;
2023-07-13 07:10:40;26.23;739.79;39.12;
2023-07-13 07:11:39;26.24;739.8;39.12;
2023-07-13 07:12:39;26.24;739.84;39.13;
2023-07-13 07:13:39;26.25;739.84;39.11;
2023-07-13 07:14:39;26.3;739.83;39.01;
2023-07-13 07:15:39;26.26;739.83;39.08;
2023-07-13 07:16:39;26.26;739.84;39.09;
2023-07-13 07:17:39;26.25;739.83;39.14;
2023-07-13 07:18:41;26.27;739.83;39.12;
2023-07-13 07:19:39;26.28;739.81;39.09;
2023-07-13 07:20:39;26.29;739.82;39.1;
2023-07-13 07:21:39;26.28;739.84;39.13;
2023-07-13 07:22:39;26.28;739.87;39.14;
2023-07-13 07:23:39;26.26;739.89;39.21;
2023-07-13 07:24:39;26.25;739.9;39.24;
2023-07-13 07:25:39;26.26;739.87;39.23;
2023-07-13 07:26:39;26.27;739.85;39.23;
2023-07-13 07:27:39;26.26;739.89;39.24;
2023-07-13 07:28:39;26.28;739.9;39.23;
2023-07-13 07:29:39;26.3;739.9;39.22;
2023-07-13 07:30:39;26.31;739.92;39.19;
2023-07-13 07:31:39;26.29;739.92;39.23;
2023-07-13 07:32:39;26.29;739.95;39.23;
2023-07-13 07:33:39;26.32;739.93;39.2;
2023-07-13 07:34:39;26.3;739.91;39.25;
2023-07-13 07:35:39;26.29;739.94;39.27;
2023-07-13 07:36:39;26.27;739.95;39.32;
2023-07-13 07:37:39;26.29;739.91;39.29;
2023-07-13 07:38:39;26.31;739.93;39.26;
2023-07-13 07:39:39;26.29;739.95;39.31;
2023-07-13 07:40:39;26.28;739.92;39.35;
2023-07-13 07:41:39;26.27;739.9;39.4;
2023-07-13 07:42:39;26.27;739.92;39.38;
2023-07-13 07:43:39;26.28;739.91;39.37;
2023-07-13 07:44:39;26.28;739.89;39.35;
2023-07-13 07:45:39;26.27;739.96;39.41;
2023-07-13 07:46:39;26.29;739.87;39.4;
2023-07-13 07:47:39;26.31;739.9;39.29;
2023-07-13 07:48:39;26.32;739.89;39.23;
2023-07-13 07:49:39;26.3;739.91;39.25;
2023-07-13 07:50:39;26.29;739.91;39.28;
2023-07-13 07:51:39;26.29;739.9;39.3;
2023-07-13 07:52:39;26.3;739.93;39.31;
2023-07-13 07:53:39;26.31;739.88;39.25;
2023-07-13 07:54:39;26.33;739.9;39.18;
2023-07-13 07:55:39;26.29;739.94;39.27;
